Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|     172 |         172 |       00:01:59 |       96.67% |       95.56% |       0.1083 |       0.1472 |          0.0100 |
|     173 |         173 |       00:02:00 |       96.69% |       95.50% |       0.1075 |       0.1453 |          0.0100 |
|     174 |         174 |       00:02:00 |       96.78% |       95.52% |       0.1063 |       0.1473 |          0.0100 |
|     175 |         175 |       00:02:01 |       96.71% |       95.49% |       0.1060 |       0.1475 |          0.0100 |
|     176 |         176 |       00:02:02 |       96.76% |       95.54% |       0.1065 |       0.1453 |          0.0100 |
|     177 |         177 |       00:02:02 |       96.68% |       95.61% |       0.1067 |       0.1451 |          0.0100 |
|     178 |         178 |       00:02:03 |       96.68% |       95.74% |       0.1074 |       0.1437 |          0.0100 |
|     179 |         179 |       00:02:04 |       96.75% |       95.77% |       0.1064 |       0.1468 |          0.0100 |
|     180 |         180 |       00:02:04 |       96.88% |       95.83% |       0.1028 |       0.1453 |          0.0100 |
|     181 |         181 |       00:02:05 |       96.96% |       95.66% |       0.1006 |       0.1448 |          0.0100 |
|     182 |         182 |       00:02:06 |       96.87% |       95.74% |       0.1016 |       0.1445 |          0.0100 |
|     183 |         183 |       00:02:06 |       96.73% |       95.80% |       0.1031 |       0.1453 |          0.0100 |
|     184 |         184 |       00:02:07 |       96.83% |       95.71% |       0.1029 |       0.1456 |          0.0100 |
|     185 |         185 |       00:02:08 |       96.80% |       95.83% |       0.1028 |       0.1447 |          0.0100 |
|     186 |         186 |       00:02:08 |       96.75% |       95.81% |       0.1041 |       0.1443 |          0.0100 |
|     187 |         187 |       00:02:09 |       96.77% |       95.81% |       0.1031 |       0.1450 |          0.0100 |
|     188 |         188 |       00:02:10 |       96.82% |       95.91% |       0.1033 |       0.1442 |          0.0100 |
|     189 |         189 |       00:02:10 |       96.79% |       95.82% |       0.1031 |       0.1467 |          0.0100 |
|     190 |         190 |       00:02:11 |       96.90% |       95.83% |       0.1015 |       0.1469 |          0.0100 |
|     191 |         191 |       00:02:12 |       96.97% |       95.80% |       0.1001 |       0.1470 |          0.0100 |
|     192 |         192 |       00:02:12 |       96.95% |       95.69% |       0.1013 |       0.1454 |          0.0100 |
|     193 |         193 |       00:02:13 |       96.97% |       95.83% |       0.1008 |       0.1439 |          0.0100 |
|     194 |         194 |       00:02:14 |       96.93% |       95.85% |       0.0993 |       0.1439 |          0.0100 |
|     195 |         195 |       00:02:14 |       97.00% |       95.85% |       0.0989 |       0.1440 |          0.0100 |
|     196 |         196 |       00:02:15 |       96.98% |       96.01% |       0.0983 |       0.1444 |          0.0100 |
|     197 |         197 |       00:02:16 |       97.07% |       95.85% |       0.0964 |       0.1463 |          0.0100 |
|     198 |         198 |       00:02:16 |       97.01% |       95.82% |       0.0971 |       0.1474 |          0.0100 |
|     199 |         199 |       00:02:17 |       96.96% |       95.62% |       0.0984 |       0.1504 |          0.0100 |
|     200 |         200 |       00:02:18 |       96.95% |       95.76% |       0.0987 |       0.1474 |          0.0100 |
|     201 |         201 |       00:02:19 |       96.96% |       95.69% |       0.0982 |       0.1475 |          0.0010 |
|     202 |         202 |       00:02:19 |       97.01% |       95.73% |       0.0972 |       0.1473 |          0.0010 |
|     203 |         203 |       00:02:20 |       97.06% |       95.80% |       0.0961 |       0.1474 |          0.0010 |
|     204 |         204 |       00:02:21 |       97.11% |       95.75% |       0.0951 |       0.1480 |          0.0010 |
|     205 |         205 |       00:02:21 |       97.15% |       95.72% |       0.0941 |       0.1481 |          0.0010 |
|     206 |         206 |       00:02:22 |       97.19% |       95.73% |       0.0932 |       0.1476 |          0.0010 |
|     207 |         207 |       00:02:23 |       97.20% |       95.74% |       0.0924 |       0.1474 |          0.0010 |
|     208 |         208 |       00:02:23 |       97.23% |       95.79% |       0.0914 |       0.1469 |          0.0010 |
|     209 |         209 |       00:02:24 |       97.25% |       95.79% |       0.0907 |       0.1465 |          0.0010 |
|     210 |         210 |       00:02:25 |       97.27% |       95.84% |       0.0900 |       0.1461 |          0.0010 |
|     211 |         211 |       00:02:25 |       97.31% |       95.82% |       0.0892 |       0.1463 |          0.0010 |
|     212 |         212 |       00:02:26 |       97.31% |       95.88% |       0.0887 |       0.1462 |          0.0010 |
|     213 |         213 |       00:02:27 |       97.36% |       95.91% |       0.0879 |       0.1459 |          0.0010 |
|     214 |         214 |       00:02:27 |       97.40% |       95.94% |       0.0872 |       0.1457 |          0.0010 |
|     215 |         215 |       00:02:28 |       97.42% |       95.89% |       0.0867 |       0.1461 |          0.0010 |
|     216 |         216 |       00:02:29 |       97.45% |       95.88% |       0.0862 |       0.1459 |          0.0010 |
|     217 |         217 |       00:02:29 |       97.47% |       95.91% |       0.0856 |       0.1455 |          0.0010 |
|     218 |         218 |       00:02:30 |       97.47% |       95.88% |       0.0852 |       0.1455 |          0.0010 |
|     219 |         219 |       00:02:31 |       97.48% |       95.90% |       0.0848 |       0.1453 |          0.0010 |
